JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Data Scientist,Technology and Data,£32000,Nottingham,"['ETL', 'SQL', 'Django']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Quantity Surveyor,Engineering and Science,£31000,Nottingham,"['Engineering Design', 'Mechanical Design', 'CAD Software']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Electrical Engineer,Engineering and Science,£34000,Leeds,"['Problem Solving', 'Prototyping', 'Technical Writing']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
IT Support Specialist,Technology and Data,£26000,Cambridge,"['Data Visualisation', 'JavaScript', 'Docker']",You will have to provide technical support and troubleshooting for hardware and software issues.
Corporate Finance Analyst,Finance and Business,£25000,Newcastle,"['Financial Analysis', 'Reporting', 'Excel']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Biomedical Scientist,Engineering and Science,£21000,Manchester,"['Regulatory Compliance', 'Simulation Software', 'Research Methodology']",Conduct research and analyse biological samples to support medical and clinical studies.
Nurse,Administrative,£27000,Bristol,"['Performance Appraisal Systems', 'Talent Acquisition', 'Communication']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Biomedical Scientist,Engineering and Science,£29000,Liverpool,"['Research Methodology', 'Project Management Software', 'CAD Software']",Conduct research and analyse biological samples to support medical and clinical studies.
Supply Chain Analyst,Finance and Business,£21000,Birmingham,"['Regulatory Compliance', 'Excel', 'Bookkeeping']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Technical Support Engineer,Technology and Data,£28000,Leeds,"['Django', 'APIs', 'Data Analysis']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
UI Designer,Technology and Data,£31000,Cambridge,"['SQL', 'Docker', 'JavaScript']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Audit Associate,Finance and Business,£25000,Sheffield,"['Quantitative Analysis', 'Business Strategy', 'Financial Analysis']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Public Relations Officer,Marketing and Creative,£26000,Cambridge,"['Digital Marketing', 'Graphic Design', 'Brand Strategy']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Mechanical Engineer,Engineering and Science,£24000,Birmingham,"['Prototyping', 'Data Analysis', 'Problem Solving']","Design machinery and equipment, and troubleshoot engineering issues."
Research Scientist,Engineering and Science,£29000,Sheffield,"['CAD Software', 'Research Methodology', 'Finite Element Analysis']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
Investment Banking Analyst,Finance and Business,£33000,Liverpool,"['Analytical Skills', 'Excel', 'Quantitative Analysis']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Electrical Engineer,Engineering and Science,£22000,Birmingham,"['Regulatory Compliance', 'Engineering Design', 'Mechanical Design']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Health and Safety Advisor,Engineering and Science,£24000,Manchester,"['Research Methodology', 'CAD Software', 'Product Development']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
IT Support Specialist,Technology and Data,£28000,Bristol,"['JavaScript', 'APIs', 'Docker']",You will have to provide technical support and troubleshooting for hardware and software issues.
Quantity Surveyor,Engineering and Science,£26000,Birmingham,"['Research Methodology', 'Data Analysis', 'Problem Solving']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Customer Service Manager,Administrative,£20000,Newcastle,"['Employee Relations', 'Leadership', 'Talent Acquisition']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Social Media Manager,Marketing and Creative,£24000,Liverpool,"['PPC Advertising', 'User Research', 'Brand Strategy']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Quantity Surveyor,Engineering and Science,£26000,Cambridge,"['Prototyping', 'Product Development', 'Lab Techniques']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Audit Associate,Finance and Business,£25000,Nottingham,"['Excel', 'Risk Assessment', 'Financial Analysis']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Business Development Executive,Finance and Business,£24000,Bristol,"['Risk Assessment', 'Regulatory Compliance', 'Project Management']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Pharmaceutical Sales Representative,Engineering and Science,£25000,Newcastle,"['CAD Software', 'Mechanical Design', 'Project Management Software']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Digital Marketing Specialist,Marketing and Creative,£31000,Leeds,"['Social Media Marketing', 'Graphic Design', 'Adobe Creative Suite']","Implement digital marketing strategies, including SEO, PPC, and social media."
Management Consultant,Administrative,£35000,Nottingham,"['Talent Acquisition', 'Recruitment', 'HR Information Systems']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
