JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Product Designer,Marketing and Creative,£24000,Manchester,"['Content Management Systems', 'Social Media Marketing', 'Brand Strategy']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Digital Marketing Specialist,Marketing and Creative,£32000,Cambridge,"['Campaign Management', 'Email Marketing', 'User Research']","Implement digital marketing strategies, including SEO, PPC, and social media."
Customer Service Manager,Administrative,£31000,Sheffield,"['Office Management', 'Onboarding', 'Compliance Management']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Mechanical Engineer,Engineering and Science,£35000,Liverpool,"['Data Analysis', 'Mechanical Design', 'Regulatory Compliance']","Design machinery and equipment, and troubleshoot engineering issues."
Systems Analyst,Technology and Data,£34000,Manchester,"['Cloud Computing', 'Problem Solving', 'ETL']",Evaluate and improve computer systems to enhance efficiency.
Recruitment Consultant,Administrative,£27000,Manchester,"['Training and Development', 'Organisational Skills', 'Conflict Resolution']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Software Developer,Technology and Data,£24000,Manchester,"['Problem Solving', 'Version Control', 'ETL']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Data Analyst,Technology and Data,£20000,Birmingham,"['ETL', 'Data Analysis', 'Python Programming']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Investment Banking Analyst,Finance and Business,£31000,Newcastle,"['Market Research', 'Analytical Skills', 'Excel']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Teacher,Administrative,£29000,Manchester,"['Onboarding', 'HR Information Systems', 'Recruitment']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Financial Analyst,Finance and Business,£27000,Leeds,"['Financial Forecasting', 'Risk Assessment', 'Reporting']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
IT Support Specialist,Technology and Data,£21000,Cambridge,"['Data Analysis', 'ETL', 'Data Warehousing']",You will have to provide technical support and troubleshooting for hardware and software issues.
Content Writer,Marketing and Creative,£22000,Birmingham,"['User Research', 'Market Research', 'Content Management Systems']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Teacher,Administrative,£25000,Newcastle,"['Communication', 'Client Management', 'Organisational Skills']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Data Scientist,Technology and Data,£33000,Cambridge,"['APIs', 'Big Data Technologies', 'Version Control']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Legal Assistant,Administrative,£25000,Liverpool,"['Onboarding', 'Communication', 'Employee Relations']",Provide administrative support to legal teams and assist with legal research and document preparation
Corporate Finance Analyst,Finance and Business,£31000,Bristol,"['Financial Analysis', 'Project Management', 'Budgeting']","Support corporate finance activities including budgeting, forecasting, and financial planning."
UI Designer,Technology and Data,£22000,Newcastle,"['Data Warehousing', 'ETL', 'Data Visualisation']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Health and Safety Advisor,Engineering and Science,£29000,Sheffield,"['Mechanical Design', 'CAD Software', 'Statistical Analysis']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Data Analyst,Technology and Data,£22000,Manchester,"['Django', 'APIs', 'JavaScript']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Teacher,Administrative,£30000,Sheffield,"['HR Information Systems', 'Recruitment', 'Leadership']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Web Developer,Technology and Data,£27000,Manchester,"['Machine Learning', 'Docker', 'Big Data Technologies']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
UI Designer,Technology and Data,£34000,Nottingham,"['Version Control', 'Django', 'Data Analysis']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Data Scientist,Technology and Data,£27000,Manchester,"['JavaScript', 'Django', 'SQL']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Audit Associate,Finance and Business,£29000,Liverpool,"['Risk Assessment', 'Project Management', 'Financial Modeling']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Nurse,Administrative,£28000,Liverpool,"['Client Management', 'Performance Appraisal Systems', 'Talent Acquisition']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Logistics Coordinator,Administrative,£25000,Nottingham,"['Office Management', 'Training and Development', 'Conflict Resolution']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
